timestamp,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
1523025126,Maharashtra,Sholapur,Pandharpur,Brinjal,Other,06/04/2018,500,1550,1100
1523025126,Maharashtra,Sholapur,Pandharpur,Cabbage,Other,06/04/2018,200,400,300
1523025126,Maharashtra,Sholapur,Pandharpur,Carrot,Other,06/04/2018,700,1200,900
1523025126,Maharashtra,Sholapur,Pandharpur,Cauliflower,Other,06/04/2018,300,500,350
1523025126,Maharashtra,Sholapur,Pandharpur,"Chilly Capsicum",Other,06/04/2018,500,1200,900
1523025126,Maharashtra,Sholapur,Pandharpur,Coriander(Leaves),Other,06/04/2018,2,4,3
1523025126,Maharashtra,Sholapur,Pandharpur,Cucumbar(Kheera),Other,06/04/2018,300,700,400
1523025126,Maharashtra,Sholapur,Pandharpur,Drumstick,Other,06/04/2018,1,1,1
1523025126,Maharashtra,Sholapur,Pandharpur,"Green Chilli",Other,06/04/2018,800,2000,1100
1523025126,Maharashtra,Sholapur,Pandharpur,Guar,Other,06/04/2018,2000,4000,3000
1523025126,Maharashtra,Sholapur,Pandharpur,Jowar(Sorghum),Other,06/04/2018,1425,1425,1425
1523025126,Maharashtra,Sholapur,Pandharpur,Spinach,Other,06/04/2018,2,4,3
1523025126,Maharashtra,Sholapur,Pandharpur,Tomato,Other,06/04/2018,100,450,300
1523025126,Maharashtra,Sholapur,Solapur,"Arhar (Tur/Red Gram)",Other,06/04/2018,5450,5450,5450
1523025126,Maharashtra,Sholapur,Solapur,"Bhindi(Ladies Finger)",Other,06/04/2018,800,2300,2000
1523025126,Maharashtra,Sholapur,Solapur,"Bitter gourd",Other,06/04/2018,1700,2500,2000
1523025126,Maharashtra,Sholapur,Solapur,Brinjal,Other,06/04/2018,500,900,700
1523025126,Maharashtra,Sholapur,Solapur,Carrot,Other,06/04/2018,200,800,600
1523025126,Maharashtra,Sholapur,Solapur,Cauliflower,Other,06/04/2018,583,1166,750
1523025126,Maharashtra,Sholapur,Solapur,Chikoos(Sapota),Other,06/04/2018,900,2000,1500
1523025126,Maharashtra,Sholapur,Solapur,"Chili Red",Other,06/04/2018,4000,9300,8000
1523025126,Maharashtra,Sholapur,Solapur,"Chilly Capsicum",Other,06/04/2018,1000,1500,1400
1523025126,Maharashtra,Sholapur,Solapur,Coriander(Leaves),Other,06/04/2018,250,500,300
1523025126,Maharashtra,Sholapur,Solapur,Cucumbar(Kheera),Other,06/04/2018,500,1500,1000
1523025126,Maharashtra,Sholapur,Solapur,"Green Chilli",Other,06/04/2018,1000,1600,1500
1523025126,Maharashtra,Sholapur,Solapur,Guar,Other,06/04/2018,1500,3000,2500
1523025126,Maharashtra,Sholapur,Solapur,Guava,Other,06/04/2018,800,1800,1200
1523025126,Maharashtra,Sholapur,Solapur,Gur(Jaggery),Yellow,06/04/2018,2459,2852,2511
1523025126,Maharashtra,Sholapur,Solapur,Jowar(Sorghum),Other,06/04/2018,1776,1952,1799
1523025126,Maharashtra,Sholapur,Solapur,Lime,Other,06/04/2018,500,8500,5500
1523025126,Maharashtra,Sholapur,Solapur,Methi(Leaves),Other,06/04/2018,600,900,700
1523025126,Maharashtra,Sholapur,Solapur,Onion,Red,06/04/2018,100,850,500
1523025126,Maharashtra,Sholapur,Solapur,Pomegranate,Other,06/04/2018,1000,13000,2900
1523025126,Maharashtra,Sholapur,Solapur,Potato,Other,06/04/2018,800,2000,1300
1523025126,Maharashtra,Sholapur,Solapur,Rice,Other,06/04/2018,2205,5705,3505
1523025126,Maharashtra,Sholapur,Solapur,Ridgeguard(Tori),Other,06/04/2018,1000,2000,1500
1523025126,Maharashtra,Sholapur,Solapur,Spinach,Other,06/04/2018,300,400,350
1523025126,Maharashtra,Sholapur,Solapur,Tomato,Other,06/04/2018,100,500,300
1523025126,Maharashtra,Sholapur,Solapur,Wheat,Sharbati,06/04/2018,1801,2605,2365
1523025126,Maharashtra,Thane,Murbad,"Bhindi(Ladies Finger)",Other,06/04/2018,1500,1700,1600
1523025126,Maharashtra,Thane,Murbad,"Bitter gourd",Other,06/04/2018,2000,2300,2200
1523025126,Maharashtra,Thane,Murbad,Brinjal,Other,06/04/2018,1000,1500,1400
1523025126,Maharashtra,Thane,Murbad,"Chilly Capsicum",Other,06/04/2018,1700,1900,1800
1523025126,Maharashtra,Thane,Murbad,Paddy(Dhan),Other,06/04/2018,1550,1750,1650
1523025126,Maharashtra,Thane,Palghar,Rice,"1009 Kar",06/04/2018,3351,3351,3351
1523025126,Maharashtra,Thane,Vasai,Rice,"1009 Kar",06/04/2018,2250,4700,2800
1523025126,Maharashtra,Thane,Vasai,Wheat,Other,06/04/2018,1850,2550,2150
1523025126,Maharashtra,Wardha,Arvi,"Arhar (Tur/Red Gram)",Other,06/04/2018,3500,4205,3900
1523025126,Maharashtra,Wardha,Arvi,"Bengal Gram(Gram)",Other,06/04/2018,3000,3450,3250
1523025126,Maharashtra,Wardha,Arvi,Soyabean,Yellow,06/04/2018,3200,3800,3625
1523025126,Maharashtra,Wardha,Hinganghat,"Arhar (Tur/Red Gram)",Other,06/04/2018,3600,4222,3800
1523025126,Maharashtra,Wardha,Hinganghat,"Bengal Gram(Gram)",Other,06/04/2018,2800,3444,3100
1523025126,Maharashtra,Wardha,Hinganghat,Cotton,Other,06/04/2018,4020,4985,4200
1523025126,Maharashtra,Wardha,Hinganghat,Soyabean,Yellow,06/04/2018,3050,3863,3300
1523025126,Maharashtra,Wardha,Hinganghat,Wheat,Other,06/04/2018,1609,1609,1609
1523025126,Maharashtra,Wardha,Pulgaon,Cotton,Other,06/04/2018,3500,5065,4575
1523025126,Maharashtra,Wardha,Wardha,"Arhar (Tur/Red Gram)",Other,06/04/2018,3950,4085,4000
1523025126,Maharashtra,Wardha,Wardha,"Bengal Gram(Gram)",Other,06/04/2018,3275,3437,3400
1523025126,Maharashtra,Wardha,Wardha,Cotton,Other,06/04/2018,3600,4900,4450
1523025126,Maharashtra,Wardha,Wardha,Soyabean,Yellow,06/04/2018,3225,3625,3450
1523025126,Maharashtra,Wardha,Wardha,Wheat,Other,06/04/2018,1600,1725,1700
1523025126,Maharashtra,Yavatmal,Ralegaon,Cotton,Other,06/04/2018,4020,4900,4750
1523025126,Maharashtra,Yavatmal,Umarked(Danki),"Bengal Gram(Gram)",Other,06/04/2018,3300,3400,3350
1523025126,Maharashtra,Yavatmal,Umarkhed,Soyabean,Yellow,06/04/2018,3600,3700,3650
1523025126,Maharashtra,Yavatmal,Yeotmal,"Arhar (Tur/Red Gram)",Other,06/04/2018,3800,4225,4025
1523025126,Maharashtra,Yavatmal,Yeotmal,"Bengal Gram(Gram)",Other,06/04/2018,3000,3560,3300
1523025126,Maharashtra,Yavatmal,Yeotmal,"Green Gram (Moong)",Other,06/04/2018,3805,3805,3805
1523025126,Maharashtra,Yavatmal,Yeotmal,Soyabean,Yellow,06/04/2018,3000,3875,3450
1523025126,Maharashtra,Yavatmal,Yeotmal,Wheat,Other,06/04/2018,1650,1650,1650
1523025126,Meghalaya,"East Khasi Hills",Shillong,Arecanut(Betelnut/Supari),"New Variety",06/04/2018,8000,16500,13500
1523025126,Meghalaya,"East Khasi Hills",Shillong,Banana,Champa,06/04/2018,3000,4000,3500
1523025126,Meghalaya,"East Khasi Hills",Shillong,"Betal Leaves",Local,06/04/2018,15000,25000,20000
1523025126,Meghalaya,"East Khasi Hills",Shillong,"Field Pea","Field Pea",06/04/2018,3500,4000,3800
1523025126,Meghalaya,"East Khasi Hills",Shillong,"French Beans (Frasbean)","French Beans (Frasbean)",06/04/2018,4000,4500,4250
1523025126,Meghalaya,"East Khasi Hills",Shillong,Ginger(Dry),Dry,06/04/2018,2000,3000,2500
1523025126,Meghalaya,"East Khasi Hills",Shillong,Pumpkin,Pumpkin,06/04/2018,1800,2200,2000
1523025126,Meghalaya,"West Garo Hills",Tura,"Betal Leaves",Local,06/04/2018,30000,35000,32000
1523025126,Meghalaya,"West Garo Hills",Tura,Pumpkin,Pumpkin,06/04/2018,2000,2500,2300
1523025126,Meghalaya,"West Jaintia Hills",Jowai,"Betal Leaves",Local,06/04/2018,8000,20000,12000
1523025126,Meghalaya,"West Jaintia Hills",Jowai,"French Beans (Frasbean)","French Beans (Frasbean)",06/04/2018,2000,3000,2500
1523025126,Meghalaya,"West Jaintia Hills",Jowai,Pumpkin,Pumpkin,06/04/2018,1000,1200,1100
1523025126,"NCT of Delhi",Delhi,Azadpur,"Bhindi(Ladies Finger)",Bhindi,06/04/2018,1500,4500,2867
1523025126,"NCT of Delhi",Delhi,Azadpur,"Bitter gourd","Bitter Gourd",06/04/2018,1600,3000,2267
1523025126,"NCT of Delhi",Delhi,Azadpur,"Bottle gourd","Bottle Gourd",06/04/2018,333,1000,646
1523025126,"NCT of Delhi",Delhi,Azadpur,Brinjal,Brinjal,06/04/2018,300,1875,908
1523025126,"NCT of Delhi",Delhi,Azadpur,Cabbage,Cabbage,06/04/2018,120,300,194
1523025126,"NCT of Delhi",Delhi,Azadpur,Capsicum,Capsicum,06/04/2018,400,2000,1033
1523025126,"NCT of Delhi",Delhi,Azadpur,Carrot,Carrot,06/04/2018,333,1300,821
1523025126,"NCT of Delhi",Delhi,Azadpur,Cauliflower,Cauliflower,06/04/2018,250,950,479
1523025126,"NCT of Delhi",Delhi,Azadpur,Coriander(Leaves),Coriander,06/04/2018,400,1200,800
1523025126,"NCT of Delhi",Delhi,Azadpur,Cucumbar(Kheera),Cucumbar,06/04/2018,200,1200,633
1523025126,"NCT of Delhi",Delhi,Azadpur,"Green Chilli","Green Chilly",06/04/2018,1000,1800,1353
1523025126,"NCT of Delhi",Delhi,Azadpur,Lemon,Other,06/04/2018,2500,9000,5667
1523025126,"NCT of Delhi",Delhi,Azadpur,Onion,Onion,06/04/2018,250,1200,714
1523025126,"NCT of Delhi",Delhi,Azadpur,"Peas Wet","Peas Wet",06/04/2018,1800,4000,3400
1523025126,"NCT of Delhi",Delhi,Azadpur,Potato,Potato,06/04/2018,500,1360,790
1523025126,"NCT of Delhi",Delhi,Azadpur,Pumpkin,Pumpkin,06/04/2018,600,1200,867
1523025126,"NCT of Delhi",Delhi,Azadpur,Raddish,Raddish,06/04/2018,200,500,306
1523025126,"NCT of Delhi",Delhi,Azadpur,Spinach,Spinach,06/04/2018,325,1200,717
1523025126,"NCT of Delhi",Delhi,Azadpur,Tomato,Tomato,06/04/2018,320,1200,680
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Chrysanthemum,Other,06/04/2018,1.5,2.6,2.1
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Cornation,Other,06/04/2018,0.75,1.6,1.25
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur","Gladiolus Cut Flower","Gladiolus Cut Flower",06/04/2018,0.83,1.75,1.5
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Jaffri,Other,06/04/2018,4,10,8
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Jarbara,Other,06/04/2018,0.5,1.1,0.9
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Lilly,Other,06/04/2018,4,12,8
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Marget,Other,06/04/2018,8,15,12
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Marigold(Calcutta),Other,06/04/2018,5,7.75,6.6
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Marigold(loose),Other,06/04/2018,4,10,8
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Orchid,Other,06/04/2018,14,18.5,17.2
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur","Patti Calcutta",Other,06/04/2018,80,125,113
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Raibel,Other,06/04/2018,150,240,216
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Rose(Local),Other,06/04/2018,0.25,0.51,0.41
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur",Rose(Loose),Other,06/04/2018,20,40,32
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur","Tube Rose(Double)",Other,06/04/2018,1.25,2.5,1.79
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur","Tube Rose(Loose)",Other,06/04/2018,30,65,52
1523025126,"NCT of Delhi",Delhi,"Flower Market,Gazipur","Tube Rose(Single)",Other,06/04/2018,0.62,1.45,1.08
1523025126,Orissa,Bargarh,Bargarh(Barapalli),Brinjal,Other,06/04/2018,1400,1500,1400
1523025126,Orissa,Bargarh,Bargarh(Barapalli),Cauliflower,Other,06/04/2018,1800,2200,2000
1523025126,Orissa,Bargarh,Bargarh(Barapalli),Onion,Other,06/04/2018,1800,2000,1900
1523025126,Orissa,Bargarh,Bargarh(Barapalli),Potato,Other,06/04/2018,1400,1500,1500
1523025126,Orissa,Bargarh,Bargarh(Barapalli),Tomato,Other,06/04/2018,500,600,600
1523025126,Orissa,Bargarh,Padampur,Brinjal,Brinjal,06/04/2018,1800,1900,1900
1523025126,Orissa,Bargarh,Padampur,Cabbage,Other,06/04/2018,3200,3400,3300
1523025126,Orissa,Bargarh,Padampur,Cauliflower,Cauliflower,06/04/2018,4500,4600,4600
1523025126,Orissa,Bargarh,Padampur,Tomato,Other,06/04/2018,800,900,900
1523025126,Orissa,Bargarh,Sohela,"Bhindi(Ladies Finger)",Other,06/04/2018,3500,3700,3600
1523025126,Orissa,Bargarh,Sohela,Brinjal,Other,06/04/2018,2000,2200,2100
1523025126,Orissa,Bargarh,Sohela,Tomato,Other,06/04/2018,1000,1100,1100
1523025126,Orissa,Bhadrak,Bhadrak,"Bhindi(Ladies Finger)",Other,06/04/2018,1400,2000,1800
1523025126,Orissa,Bhadrak,Bhadrak,Paddy(Dhan),1001,06/04/2018,1450,1550,1550
1523025126,Orissa,Bhadrak,Bhadrak,Tomato,Other,06/04/2018,400,650,550
1523025126,Orissa,Bhadrak,Sahidngar,Paddy(Dhan),1001,06/04/2018,800,1000,900
1523025126,Orissa,Bhadrak,Sahidngar,Potato,Other,06/04/2018,990,1230,1150
1523025126,Orissa,Bhadrak,Sahidngar,Rice,"1009 Kar",06/04/2018,1800,2250,2000
1523025126,Orissa,Bhadrak,Sahidngar,Tomato,Other,06/04/2018,600,800,700
1523025126,Orissa,Bolangir,Bolangir,"Bhindi(Ladies Finger)",Other,06/04/2018,3800,4000,3800
1523025126,Orissa,Bolangir,Bolangir,"Bitter gourd",Other,06/04/2018,3800,4000,3800
1523025126,Orissa,Bolangir,Bolangir,Brinjal,Other,06/04/2018,800,1000,800
1523025126,Orissa,Bolangir,Bolangir,Cabbage,Other,06/04/2018,800,1000,800
1523025126,Orissa,Bolangir,Bolangir,Carrot,Other,06/04/2018,1800,2000,1800
1523025126,Orissa,Bolangir,Bolangir,Cauliflower,Other,06/04/2018,1800,2000,1800
1523025126,Orissa,Bolangir,Bolangir,Cucumbar(Kheera),Other,06/04/2018,1800,2000,1800
1523025126,Orissa,Bolangir,Bolangir,Garlic,Other,06/04/2018,3800,4000,3800
1523025126,Orissa,Bolangir,Bolangir,Ginger(Dry),Other,06/04/2018,5800,6000,5800
1523025126,Orissa,Bolangir,Bolangir,"Green Chilli",Other,06/04/2018,5800,6000,5800
1523025126,Orissa,Bolangir,Bolangir,Onion,Other,06/04/2018,1800,2000,1800
1523025126,Orissa,Bolangir,Bolangir,Potato,Other,06/04/2018,1400,1500,1400
1523025126,Orissa,Bolangir,Bolangir,Pumpkin,Other,06/04/2018,800,1000,800
1523025126,Orissa,Bolangir,Bolangir,Rice,Other,06/04/2018,2800,3000,2800
1523025126,Orissa,Bolangir,Bolangir,Tomato,Local,06/04/2018,300,400,300
1523025126,Orissa,Bolangir,Kantabaji,"Bhindi(Ladies Finger)",Other,06/04/2018,3000,3000,3000
1523025126,Orissa,Bolangir,Kantabaji,Brinjal,Other,06/04/2018,1500,1500,1500
1523025126,Orissa,Bolangir,Kantabaji,Cauliflower,Other,06/04/2018,2000,2000,2000
1523025126,Orissa,Bolangir,Tusura,"Bhindi(Ladies Finger)",Other,06/04/2018,3800,4000,3800
1523025126,Orissa,Bolangir,Tusura,Brinjal,Other,06/04/2018,800,1000,800
1523025126,Orissa,Bolangir,Tusura,Cabbage,Other,06/04/2018,800,1000,800
1523025126,Orissa,Bolangir,Tusura,Cauliflower,Other,06/04/2018,1800,2000,1800
1523025126,Orissa,Bolangir,Tusura,Garlic,Other,06/04/2018,3800,4000,3800
1523025126,Orissa,Bolangir,Tusura,Onion,Other,06/04/2018,1800,2000,1800
1523025126,Orissa,Bolangir,Tusura,Potato,Other,06/04/2018,1400,1500,1400
1523025126,Orissa,Bolangir,Tusura,Tomato,Other,06/04/2018,300,400,300
1523025126,Orissa,Boudh,Boudh,"Bhindi(Ladies Finger)",Other,06/04/2018,2500,3000,3000
1523025126,Orissa,Boudh,Boudh,"Bitter gourd",Other,06/04/2018,1600,2000,2000
1523025126,Orissa,Boudh,Boudh,Brinjal,Other,06/04/2018,1600,2000,2000
1523025126,Orissa,Boudh,Boudh,Onion,Other,06/04/2018,1800,2000,2000
1523025126,Orissa,Boudh,Boudh,Potato,Other,06/04/2018,1400,1500,1500
1523025126,Orissa,Boudh,Boudh,Tomato,Other,06/04/2018,400,500,500
1523025126,Orissa,Boudh,Khunthabandha,Brinjal,Other,06/04/2018,1600,2000,2000
1523025126,Orissa,Boudh,Khunthabandha,Onion,Other,06/04/2018,1800,2000,2000
1523025126,Orissa,Boudh,Khunthabandha,Potato,Other,06/04/2018,1400,1500,1500
1523025126,Orissa,Boudh,Khunthabandha,Tomato,Other,06/04/2018,300,400,400
1523025126,Orissa,Cuttack,Athagarh,"Bhindi(Ladies Finger)",Bhindi,06/04/2018,260,280,270
1523025126,Orissa,Cuttack,Athagarh,"Bitter gourd","Bitter Gourd",06/04/2018,2600,3000,2800
1523025126,Orissa,Cuttack,Athagarh,Brinjal,Brinjal,06/04/2018,200,240,220
1523025126,Orissa,Cuttack,Athagarh,Pumpkin,Pumpkin,06/04/2018,160,180,170
1523025126,Orissa,Cuttack,Banki,"Bitter gourd",Other,06/04/2018,2800,3000,2900
1523025126,Orissa,Cuttack,Banki,Brinjal,Other,06/04/2018,2000,2400,2200
1523025126,Orissa,Cuttack,Banki,Cabbage,Other,06/04/2018,1800,2000,1900
1523025126,Orissa,Cuttack,Kendupatna,Brinjal,Other,06/04/2018,1000,2000,1500
1523025126,Orissa,Cuttack,Kendupatna,Cucumbar(Kheera),Other,06/04/2018,1600,2000,2000
1523025126,Orissa,Cuttack,Kendupatna,Onion,Other,06/04/2018,1500,2000,1500
1523025126,Orissa,Cuttack,Kendupatna,Potato,Other,06/04/2018,1200,1300,1200
1523025126,Orissa,Cuttack,Kendupatna,Tomato,Other,06/04/2018,500,1000,700
1523025126,Orissa,Cuttack,Kendupatna(Niali),"Bhindi(Ladies Finger)",Other,06/04/2018,1500,2500,2000
1523025126,Orissa,Cuttack,Kendupatna(Niali),Brinjal,Other,06/04/2018,1000,2000,1500
1523025126,Orissa,Cuttack,Kendupatna(Niali),Cabbage,Other,06/04/2018,1000,1200,1000
1523025126,Orissa,Cuttack,Kendupatna(Niali),Cucumbar(Kheera),Other,06/04/2018,2000,2500,2000
1523025126,Orissa,Cuttack,Kendupatna(Niali),Onion,Other,06/04/2018,1500,2000,1500
1523025126,Orissa,Cuttack,Kendupatna(Niali),Potato,Other,06/04/2018,1200,1300,1200
1523025126,Orissa,Cuttack,Kendupatna(Niali),Tomato,Tomato,06/04/2018,700,1000,700
1523025126,Orissa,Deogarh,Deogarh,"Bhindi(Ladies Finger)",Other,06/04/2018,3500,4000,4000
1523025126,Orissa,Deogarh,Deogarh,Brinjal,Other,06/04/2018,1000,2000,1500
1523025126,Orissa,Deogarh,Deogarh,Cabbage,Other,06/04/2018,1300,2000,1500
1523025126,Orissa,Deogarh,Deogarh,Cauliflower,Other,06/04/2018,1500,2500,2000
1523025126,Orissa,Deogarh,Deogarh,Fish,Other,06/04/2018,14000,16000,15000
1523025126,Orissa,Deogarh,Deogarh,Onion,Other,06/04/2018,1500,2500,2000
1523025126,Orissa,Deogarh,Deogarh,Potato,Other,06/04/2018,1000,1500,1300
1523025126,Orissa,Deogarh,Deogarh,Pumpkin,Other,06/04/2018,1500,2500,2000
1523025126,Orissa,Deogarh,Deogarh,Rice,Other,06/04/2018,2000,3000,2500
1523025126,Orissa,Deogarh,Deogarh,Tomato,Other,06/04/2018,500,1000,800
1523025126,Orissa,Dhenkanal,Kamakhyanagar,"Bhindi(Ladies Finger)",Bhindi,06/04/2018,2900,3200,3000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,"Bitter gourd","Bitter Gourd",06/04/2018,2900,3500,3000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Brinjal,Brinjal,06/04/2018,2900,3000,3000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Cabbage,Cabbage,06/04/2018,1900,2200,2000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Cauliflower,Cauliflower,06/04/2018,1900,2500,2000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Cucumbar(Kheera),Cucumbar,06/04/2018,1900,2100,2000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,"Green Chilli","Green Chilly",06/04/2018,2000,2200,2000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Onion,Onion,06/04/2018,1900,2200,2000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Paddy(Dhan),1001,06/04/2018,1550,1550,1550
1523025126,Orissa,Dhenkanal,Kamakhyanagar,"Pointed gourd (Parval)",Other,06/04/2018,5000,6000,5500
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Potato,Potato,06/04/2018,1400,1600,1500
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Pumpkin,Pumpkin,06/04/2018,1900,2100,2000
1523025126,Orissa,Dhenkanal,Kamakhyanagar,Tomato,Tomato,06/04/2018,800,1100,1000
1523025126,Orissa,Ganjam,Bhanjanagar,Brinjal,Other,06/04/2018,1600,1800,1700
1523025126,Orissa,Ganjam,Bhanjanagar,Onion,Other,06/04/2018,1700,2000,1800
1523025126,Orissa,Ganjam,Bhanjanagar,Potato,Other,06/04/2018,1100,1350,1200
1523025126,Orissa,Ganjam,Bhanjanagar,Tomato,Other,06/04/2018,900,1200,1000
1523025126,Orissa,Jajpur,Jajpur,"Bhindi(Ladies Finger)",Bhindi,06/04/2018,2000,2500,2500
1523025126,Orissa,Jajpur,Jajpur,"Bitter gourd","Bitter Gourd",06/04/2018,1600,2000,2000
1523025126,Orissa,Jajpur,Jajpur,Brinjal,Round/Long,06/04/2018,1600,2000,2000
1523025126,Orissa,Jajpur,Jajpur,Cabbage,Cabbage,06/04/2018,800,1200,1000
1523025126,Orissa,Jajpur,Jajpur,Cauliflower,Cauliflower,06/04/2018,1800,2200,2000
1523025126,Orissa,Jajpur,Jajpur,Cucumbar(Kheera),Cucumbar,06/04/2018,1400,1800,1600
1523025126,Orissa,Jajpur,Jajpur,Drumstick,Drumstick,06/04/2018,1200,1500,1500
1523025126,Orissa,Jajpur,Jajpur,"Green Chilli","Green Chilly",06/04/2018,3500,4500,4000
1523025126,Orissa,Jajpur,Jajpur,Onion,Onion,06/04/2018,1100,1200,1200
1523025126,Orissa,Jajpur,Jajpur,"Papaya (Raw)","Papaya (Raw)",06/04/2018,1400,1500,1500
1523025126,Orissa,Jajpur,Jajpur,"Pointed gourd (Parval)","Pointed gourd (Parval)",06/04/2018,4000,5000,4500
1523025126,Orissa,Jajpur,Jajpur,Potato,Potato,06/04/2018,980,1000,990
1523025126,Orissa,Jajpur,Jajpur,Pumpkin,Pumpkin,06/04/2018,600,800,700
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Brinjal,Brinjal,06/04/2018,2000,2200,2000
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Brinjal,Other,06/04/2018,1800,2000,1850
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Onion,"Bombay (U.P.)",06/04/2018,3000,3200,3000
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Onion,Onion,06/04/2018,2800,3000,2850
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar","Pointed gourd (Parval)","Pointed gourd (Parval)",06/04/2018,4200,4500,4250
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Potato,Local,06/04/2018,1000,1200,1000
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Potato,Potato,06/04/2018,1200,1400,1250
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Pumpkin,Pumpkin,06/04/2018,1400,1500,1450
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Tomato,Other,06/04/2018,1400,1450,1400
1523025126,Orissa,Kendrapara,"Chatta Krushak Bazar",Tomato,Tomato,06/04/2018,1400,1500,1450
1523025126,Orissa,Kendrapara,Gopa,Brinjal,Brinjal,06/04/2018,1800,2000,1800
1523025126,Orissa,Kendrapara,Gopa,Brinjal,Other,06/04/2018,1600,1800,1650
1523025126,Orissa,Kendrapara,Gopa,Cucumbar(Kheera),Cucumbar,06/04/2018,1800,2000,1850
1523025126,Orissa,Kendrapara,Gopa,"Pointed gourd (Parval)","Pointed gourd (Parval)",06/04/2018,4000,4200,4000
1523025126,Orissa,Kendrapara,Gopa,Potato,Local,06/04/2018,1000,1200,1000
1523025126,Orissa,Kendrapara,Gopa,Potato,Potato,06/04/2018,1200,1250,1200
1523025126,Orissa,Kendrapara,Gopa,Pumpkin,Pumpkin,06/04/2018,1400,1500,1450
1523025126,Orissa,Kendrapara,Gopa,Tomato,Local,06/04/2018,1200,1400,1200
1523025126,Orissa,Kendrapara,Gopa,Tomato,Tomato,06/04/2018,1400,1500,1400
1523025126,Orissa,Kendrapara,Kendrapara,Brinjal,Brinjal,06/04/2018,1800,2000,1850
1523025126,Orissa,Kendrapara,Kendrapara,Brinjal,Other,06/04/2018,1600,1800,1650
1523025126,Orissa,Kendrapara,Kendrapara,Onion,"Bombay (U.P.)",06/04/2018,2800,3000,2800
1523025126,Orissa,Kendrapara,Kendrapara,Onion,Onion,06/04/2018,2600,2800,2600
1523025126,Orissa,Kendrapara,Kendrapara,Paddy(Dhan),Paddy,06/04/2018,1550,1590,1550
1523025126,Orissa,Kendrapara,Kendrapara,"Pointed gourd (Parval)","Pointed gourd (Parval)",06/04/2018,4000,4200,4000
1523025126,Orissa,Kendrapara,Kendrapara,Potato,Local,06/04/2018,1000,1200,1000
1523025126,Orissa,Kendrapara,Kendrapara,Potato,Potato,06/04/2018,1200,1250,1200
1523025126,Orissa,Kendrapara,Kendrapara,Pumpkin,Pumpkin,06/04/2018,1400,1500,1400
1523025126,Orissa,Kendrapara,Kendrapara,Tomato,Local,06/04/2018,1200,1400,1250
1523025126,Orissa,Kendrapara,Kendrapara,Tomato,Tomato,06/04/2018,1400,1500,1400
1523025126,Orissa,Kendrapara,Kendrapara(Marshaghai),Brinjal,Brinjal,06/04/2018,2000,2100,2000
1523025126,Orissa,Kendrapara,Kendrapara(Marshaghai),Brinjal,Other,06/04/2018,1800,2000,1850
1523025126,Orissa,Kendrapara,Kendrapara(Marshaghai),Onion,"Bombay (U.P.)",06/04/2018,3000,3200,3000
1523025126,Orissa,Kendrapara,Kendrapara(Marshaghai),Onion,Onion,06/04/2018,2800,3000,2850
1523025126,Orissa,Kendrapara,Kendrapara(Marshaghai),Paddy(Dhan),Other,06/04/2018,1550,1590,1550
1523025126,Orissa,Kendrapara,Kendrapara(Marshaghai),Potato,Local,06/04/2018,1000,1200,1050
1523025126,Orissa,Kendrapara,Kendrapara(Marshaghai),Potato,Potato,06/04/2018,1200,1400,1250
